row_label_raw,row_label_full,Tên lô đất/Địa điểm lô đất,Diện tích thuê,Thời gian thuê,Mục đích thuê,Ghi chú,numeric__Diện tích thuê,numeric__Thời gian thuê,numeric__Mục đích thuê,numeric__Ghi chú
"Khu đất tại xã Pa Hem, huyện Mường Chà, tỉnh Điện Biên theo hợp đồng số 143/HĐTĐ ngày 20/04/2016","Khu đất tại xã Pa Hem, huyện Mường Chà, tỉnh Điện Biên theo hợp đồng số 143/HĐTĐ ngày 20/04/2016","Khu đất tại xã Pa Hem, huyện Mường Chà, tỉnh Điện Biên theo hợp đồng số 143/HĐTĐ ngày 20/04/2016","873.747,4 m2",34 năm,Đất công trình năng lượng để xây dựng công trình thủy điện Trung Thu,Tiền thuế đất được trừ vào chi phí đến bù giải phóng mặt bằng,,,,
"Khu đất tại thị trấn Pác Miầu và xã Nam Quang, huyện Bảo Lâm, tỉnh Cao Bằng theo hợp đồng số 09/HĐTĐ ngày 09/05/2019","Khu đất tại thị trấn Pác Miầu và xã Nam Quang, huyện Bảo Lâm, tỉnh Cao Bằng theo hợp đồng số 09/HĐTĐ ngày 09/05/2019","Khu đất tại thị trấn Pác Miầu và xã Nam Quang, huyện Bảo Lâm, tỉnh Cao Bằng theo hợp đồng số 09/HĐTĐ ngày 09/05/2019",111.926 m2,46 năm,"Công trình chính, khu phụ trợ và lán trại thủy điện Môngmath",Đơn giá thuê đất là 298.110.355 đồng/l năm,,,,
"Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019","Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019","Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019","962.878,9 m2",46 năm,Lòng hồ thủy điện công trình thủy điện Môngmath,Đơn giá thuê đất là 533.947.745 đồng/l năm,,,,
c) Ngoại tệ các loại (USD),"Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019 > c) Ngoại tệ các loại (USD)",c) Ngoại tệ các loại (USD),,,"7.626,32","15.655,92",,,7626.32,15655.92
d) Nợ khó đòi đã xử lý,"Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019 > d) Nợ khó đòi đã xử lý",d) Nợ khó đòi đã xử lý,,,13.659.646.137,13.659.646.137,,,13659646137.0,13659646137.0
Công ty AG Ajikawa Corporation,"Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019 > Công ty AG Ajikawa Corporation",Công ty AG Ajikawa Corporation,,,12.373.726.137,12.373.726.137,,,12373726137.0,12373726137.0
Các đối tượng khác,"Khu đất tại xã Lý Bôn, xã Nam Quang, thị trấn Pác Miầu, huyện Bảo Lâm, Cao Bằng theo hợp đồng số 48/HĐTĐ ngày 20/12/2019 > Các đối tượng khác",Các đối tượng khác,,,1.285.920.000,1.285.920.000,,,1285920000.0,1285920000.0
