row_label_raw,row_label_full,col_0,col_1,Địa điểm,Lĩnh vực kinh doanh,numeric__col_1,numeric__Địa điểm,numeric__Lĩnh vực kinh doanh
1.,1.,1.,Công ty Cổ phần Điện TTC Bắc Bình – Bình Thuận,Tỉnh Bình Thuận,"Sản xuất, truyền tải và phân phối điện",,,
2.,2.,2.,Công ty Cổ phần Điện Mặt trời TTC Bắc Bình - Bình Thuận,Tỉnh Bình Thuận,"Sản xuất, truyền tải và phân phối điện",,,
3.,3.,3.,Công ty Cổ phần Năng lượng TTC Bắc Bình - Bình Thuận,Tỉnh Ninh Thuận,"Sản xuất, truyền tải và phân phối điện",,,
