row_label_raw,row_label_full,Phải trả người bán ngắn hạn (Thuyết minh 13),Số cuối năm VND > Phải trả người bán ngắn hạn (Thuyết minh 13),Số đầu năm VND > Phải trả người bán ngắn hạn (Thuyết minh 13),numeric__Số cuối năm VND > Phải trả người bán ngắn hạn (Thuyết minh 13),numeric__Số đầu năm VND > Phải trả người bán ngắn hạn (Thuyết minh 13)
Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,6.900.788.005,-,6900788005.0,
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,4.616.215.352,5.828.090.560,4616215352.0,5828090560.0
Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,416.602.230,372.575.881,416602230.0,372575881.0
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,237.407.000,120.262.000,237407000.0,120262000.0
Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,114.000.000,-,114000000.0,
Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,3.058.000,-,3058000.0,
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,-,1.507.514.570,,1507514570.0
,,,12.288.070.587,7.828.443.011,12288070587.0,7828443011.0
