row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",531.104.082,-,568.204.382,-,531104082.0,,568204382.0,
Khác,Khác,Khác,728.283.800,(728.283.800),691.183.500,(691.183.500),728283800.0,-728283800.0,691183500.0,-691183500.0
,,,1.259.387.882,(728.283.800),1.259.387.882,(691.183.500),1259387882.0,-728283800.0,1259387882.0,-691183500.0
Trong đóBên liên quan(Thuyết minh 30(b)),Trong đóBên liên quan(Thuyết minh 30(b)),Trong đóBên liên quan(Thuyết minh 30(b)),498.204.382,-,498.204.382,-,498204382.0,,498204382.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,761.183.500,(728.283.800),761.183.500,(691.183.500),761183500.0,-728283800.0,761183500.0,-691183500.0
,,,1.259.387.882,(728.283.800),1.259.387.882,(691.183.500),1259387882.0,-728283800.0,1259387882.0,-691183500.0
