row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),68.827.408.842,68.827.408.842,9.018.176.826,9.018.176.826,68827408842.0,68827408842.0,9018176826.0,9018176826.0
Bên liên quan(Thuyết minh 30(b)),Bên liên quan(Thuyết minh 30(b)),Bên liên quan(Thuyết minh 30(b)),12.288.070.587,12.288.070.587,7.828.443.011,7.828.443.011,12288070587.0,12288070587.0,7828443011.0,7828443011.0
,,,81.115.479.429,81.115.479.429,16.846.619.837,16.846.619.837,81115479429.0,81115479429.0,16846619837.0,16846619837.0
