row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Cộng
Số dư tại 01/01/2024,Số dư tại 01/01/2024,Số dư tại 01/01/2024,3.399.330.340.000,69.680.117.158,886.852.413,63.694.996.217,3.533.592.305.788,3399330340000.0,69680117158.0,886852413.0,63694996217.0,3533592305788.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,75.425.257.453,75.425.257.453,,,,75425257453.0,75425257453.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,3.399.330.340.000,69.680.117.158,886.852.413,139.120.253.670,3.609.017.563.241,3399330340000.0,69680117158.0,886852413.0,139120253670.0,3609017563241.0
Số dư tại 01/01/2025,Số dư tại 01/01/2025,Số dư tại 01/01/2025,3.399.330.340.000,69.680.117.158,886.852.413,139.120.253.670,3.609.017.563.241,3399330340000.0,69680117158.0,886852413.0,139120253670.0,3609017563241.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,33.295.082.476,33.295.082.476,,,,33295082476.0,33295082476.0
Số dư tại 31/12/2025,Số dư tại 31/12/2025,Số dư tại 31/12/2025,3.399.330.340.000,69.680.117.158,886.852.413,172.415.336.146,3.642.312.645.717,3399330340000.0,69680117158.0,886852413.0,172415336146.0,3642312645717.0
