row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,341.462.593,1.469.595.452,1.447.382.743,363.675.302,341462593.0,1469595452.0,1447382743.0,363675302.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,21.453.064.425,7.509.560.783,21.453.064.425,7.509.560.783,21453064425.0,7509560783.0,21453064425.0,7509560783.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,242.172.293,1.859.594.730,1.915.980.007,185.787.016,242172293.0,1859594730.0,1915980007.0,185787016.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,4.000.000,4.000.000,-,,4000000.0,4000000.0,
Cộng,Cộng,Cộng,22.036.699.311,10.842.750.965,24.820.427.175,8.059.023.101,22036699311.0,10842750965.0,24820427175.0,8059023101.0
