row_label_raw,row_label_full,Tên Công ty,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (Mã: TSC),Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (Mã: TSC),Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (Mã: TSC),247.423.102.380,196.483.051.890,247423102380.0,196483051890.0
Công ty Cổ phần Dược phẩm Cửu Long (Mã: DCL),Công ty Cổ phần Dược phẩm Cửu Long (Mã: DCL),Công ty Cổ phần Dược phẩm Cửu Long (Mã: DCL),1.823.312.488.000,1.134.269.978.000,1823312488000.0,1134269978000.0
