row_label_raw,row_label_full,31/12/2020 > Giá gốcVND,31/12/2020 > Giá trị hợp lýVND,31/12/2020 > Dự phòng (*)VND,01/01/2020 > Giá gốcVND,01/01/2020 > Giá trị hợp lýVND,01/01/2020 > Dự phòng (*)VND,numeric__31/12/2020 > Giá trị hợp lýVND,numeric__31/12/2020 > Dự phòng (*)VND,numeric__01/01/2020 > Giá gốcVND,numeric__01/01/2020 > Giá trị hợp lýVND,numeric__01/01/2020 > Dự phòng (*)VND
10.302.201.028,10.302.201.028,10.302.201.028,10.301.398.104,(802.924),24.926.294.642,19.956.764.120,(4.969.530.522),10301398104.0,-802924.0,24926294642.0,19956764120.0,-4969530522.0
1.865.127.633,1.865.127.633,1.865.127.633,1.778.675.883,(86.451.750),19.193.709.867,13.194.665.480,(5.999.044.387),1778675883.0,-86451750.0,19193709867.0,13194665480.0,-5999044387.0
7.500.000.000,7.500.000.000,7.500.000.000,,,,,,,,,,
29.756.849.319,7.500.000.000 > 29.756.849.319,29.756.849.319,29.756.849.319,-,-,-,-,29756849319.0,,,,
49.424.177.980,7.500.000.000 > 49.424.177.980,49.424.177.980,,(87.254.674),44.120.004.509,,(10.968.574.909),,-87254674.0,44120004509.0,,-10968574909.0
