row_label_raw,row_label_full,Năm 2023,"Bắc Giang,Lạng Sơn VND",Huế VND,Đà Nẵng VND,"Phú Yên,Khánh Hòa VND",Địa bàn khác VND,Tổng cộng VND,"numeric__Bắc Giang,Lạng Sơn VND",numeric__Huế VND,numeric__Đà Nẵng VND,"numeric__Phú Yên,Khánh Hòa VND",numeric__Địa bàn khác VND,numeric__Tổng cộng VND
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,393.747.441.610,428.643.988.085,63.844.214.305,1.477.431.882.518,321.874.712.733,2.685.542.239.251,393747441610.0,428643988085.0,63844214305.0,1477431882518.0,321874712733.0,2685542239251.0
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,13.433.838.549.847,1.359.278.211.591,7.764.624.993.313,14.203.715.247.848,18.697.786.284,36.780.154.788.883,13433838549847.0,1359278211591.0,7764624993313.0,14203715247848.0,18697786284.0,36780154788883.0
Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,,,,,,(128.953.497.802),,,,,,-128953497802.0
Năm 2024,Năm 2024,Năm 2024,"Bắc Giang,Lạng Sơn VND",Huế VND,Đà Nẵng VND,"Phú Yên,Khánh Hòa VND",Địa bàn khác VND,Tổng cộng VND,,,,,,
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Năm 2024 > Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,460.956.608.333,492.181.121.535,231.879.273.269,1.231.439.658.241,891.794.929.899,3.308.251.591.277,460956608333.0,492181121535.0,231879273269.0,1231439658241.0,891794929899.0,3308251591277.0
Tài sản bộ phận,Năm 2024 > Tài sản bộ phận,Tài sản bộ phận,14.031.626.408.797,1.350.911.499.915,9.316.292.474.535,14.176.738.659.864,30.791.689.128,38.906.360.732.239,14031626408797.0,1350911499915.0,9316292474535.0,14176738659864.0,30791689128.0,38906360732239.0
Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,Năm 2024 > Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh đề mua tài sản cố định và các tài sản dài hạn khác,,,,,,(258.541.184.587),,,,,,-258541184587.0
