row_label_raw,row_label_full,col_0,31.12.2024 > Giá trị VND,31.12.2024 > Dự phòng VND,01.01.2024 > Giá trị VND,01.01.2024 > Dự phòng VND,31.12.2024 > VND,01.01.2024 > VND,numeric__31.12.2024 > Giá trị VND,numeric__31.12.2024 > Dự phòng VND,numeric__01.01.2024 > Giá trị VND,numeric__01.01.2024 > Dự phòng VND,numeric__31.12.2024 > VND,numeric__01.01.2024 > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,308.933.876.437,-,296.127.587.276,-,308.933.876.437,296.127.587.276,308933876437.0,,296127587276.0,,308933876437.0,296127587276.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,629.018.879.802,(11.035.892.482),399.951.959.341,(11.035.892.482),617.982.987.320,388.916.066.859,629018879802.0,-11035892482.0,399951959341.0,-11035892482.0,617982987320.0,388916066859.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,367.557.269.758,(1.301.620.413),336.142.041.853,(1.301.620.413),366.255.649.345,334.840.421.440,367557269758.0,-1301620413.0,336142041853.0,-1301620413.0,366255649345.0,334840421440.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,6.000.000.000,-,-,-,"6.000.000.000,00",-,6000000000.0,,,,6000000000.0,
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,829.113.369.727,(873.033.836),371.867.515.213,(873.033.836),828.240.335.891,370.994.481.377,829113369727.0,-873033836.0,371867515213.0,-873033836.0,828240335891.0,370994481377.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,6.432.529.990,-,76.965.731.271,-,6.432.529.990,76.965.731.271,6432529990.0,,76965731271.0,,6432529990.0,76965731271.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,1.088.617.731.665,-,496.981.414.519,-,1.088.617.731.665,496.981.414.519,1088617731665.0,,496981414519.0,,1088617731665.0,496981414519.0
Cộng,Cộng,Cộng,3.235.673.657.379,(13.210.546.731),1.978.036.249.473,(13.210.546.731),3.222.463.110.648,1.964.825.702.742,3235673657379.0,-13210546731.0,1978036249473.0,-13210546731.0,3222463110648.0,1964825702742.0
