row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND
Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Thành viên HĐQT Võ Thụy Linh","Bán hàng hóa, dịch vụ",7.700.203.509,9.436.942.812,,,7700203509.0,9436942812.0
Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGĐ Nguyễn Quang Huy; Phó TGĐ Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Văn Ân; Phụ trách quản trị công ty Trần Tấn Huy.,"Bán hàng hóa, dịch vụMua hàng hóa, dịch vụThu nhập khác từ thanh lý công cụ dụng cụ",1.356.909.08238.099.828.705-,1.815.527.26752.616.857.023147.371.354,,,,1.8155272675261684e+29
Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng đến ngày 24/04/2024,"Bán hàng hóa, dịch vụMua hàng hóa, dịch vụ",-,24.467.907.81749.453.166.743,,,,2.4467907817494534e+21
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Công ty liên kết, Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông","Bán hàng hóa, dịch vụChi tiền hợp tác kinh doanhLợi nhuận từ hợp tác kinh doanh",175.158.427.705413.773.860.00038.564.448.692,297.715.246.44260.000.000.0001.750.100.044,,,1.7515842770541377e+34,2.977152464426e+32
Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,"Công ty liên kết, Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT kiểm TGĐ Nguyễn Quang Huy",Góp vốnĐặt cọc góp vốn,7.500.000.00064.302.099.206,-,,,7.500000000643021e+20,
