row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,VI.9,88.971.617.551,62.524.153.479,,,88971617551.0,62524153479.0
52,52,52,Chi phí thuế TNDN hoãn lại,,(5.509.354.268),(2.260.754.189),,,-5509354268.0,-2260754189.0
60,60,60,Lợi nhuận sau thuế TNDN,,495.104.828.065,364.457.217.861,,,495104828065.0,364457217861.0
,,,Phân bổ cho:,,,,,,,
61,61,61,Cổ đông của Công ty,,426.416.159.039,322.122.856.962,,,426416159039.0,322122856962.0
62,62,62,Cổ đông không kiểm soát,,68.688.669.026,42.334.360.899,,,68688669026.0,42334360899.0
70,70,70,Lãi cơ bản trên cổ phiếu,VI.10,1.025,1.010,,,1025.0,1010.0
71,71,71,Lãi suy giảm trên cổ phiếu,VI.11,754,678,,,754.0,678.0
