row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,657.227.029.096,600.822.538.351,657227029096.0,600822538351.0
Giá vốn xây lắp,Giá vốn xây lắp,Giá vốn xây lắp,1.111.234.228.563,961.738.097.493,1111234228563.0,961738097493.0
"Giá vốn duy tu bảo dưỡng hàm, đường","Giá vốn duy tu bảo dưỡng hàm, đường","Giá vốn duy tu bảo dưỡng hàm, đường",34.744.223.806,21.046.948.083,34744223806.0,21046948083.0
Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,15.212.158.978,15.848.673.071,15212158978.0,15848673071.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,148.631.558.492,5.667.050.083,148631558492.0,5667050083.0
Cộng,Cộng,Cộng,1.967.049.198.935,1.605.123.307.081,1967049198935.0,1605123307081.0
