row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2024,Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2024,Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2024,Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2024,Cộng VND > Tại ngày 31 tháng 12 năm 2024,numeric__Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2024,numeric__Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2024,numeric__Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2024,numeric__Cộng VND > Tại ngày 31 tháng 12 năm 2024
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,902.851.126.374,285.528.611.856,-,1.188.379.738.230,902851126374.0,285528611856.0,,1188379738230.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,4.719.425.163,232.651.836.038,-,237.371.261.201,4719425163.0,232651836038.0,,237371261201.0
Vay và nợ,Vay và nợ,Vay và nợ,1.080.704.037.549,10.029.085.259.388,7.882.964.895.175,18.992.754.192.112,1080704037549.0,10029085259388.0,7882964895175.0,18992754192112.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,587.202.270.332,5.671.857.412.889,-,6.259.059.683.221,587202270332.0,5671857412889.0,,6259059683221.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,1.097.367.947.731,39.972.698.861,5.500.000.000,1.142.840.646.592,1097367947731.0,39972698861.0,5500000000.0,1142840646592.0
Cộng,Cộng,Cộng,3.672.844.807.149,16.259.095.819.032,7.888.464.895.175,27.820.405.521.356,3672844807149.0,16259095819032.0,7888464895175.0,27820405521356.0
