row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
Tiền thu từ đi vay theo khế ước thông thường,Tiền thu từ đi vay theo khế ước thông thường,Tiền thu từ đi vay theo khế ước thông thường,484.325.689.987,503.403.158.775,484325689987.0,503403158775.0
Số tiền thực trả gốc trong năm,Số tiền thực trả gốc trong năm,Số tiền thực trả gốc trong năm,Số tiền thực trả gốc trong năm,Số tiền thực trả gốc trong năm,,
,,,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm,,
,,,2024VND,2023VND,,
Tiền trả nợ gốc vay theo khế ước thông thường,Số tiền thực trả gốc trong năm > Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,1.772.220.761.360,886.294.034.961,1772220761360.0,886294034961.0
Tiền trả nợ vay dưới hình thức khác,Số tiền thực trả gốc trong năm > Tiền trả nợ vay dưới hình thức khác,Tiền trả nợ vay dưới hình thức khác,3.495.086.748,4.970.543.556,3495086748.0,4970543556.0
Cộng,Số tiền thực trả gốc trong năm > Cộng,Cộng,1.775.715.848.108,891.264.578.517,1775715848108.0,891264578517.0
