row_label_raw,row_label_full,col_0,31.12.2024 > Giá trị VND,31.12.2024 > Dự phòng VND,01.01.2024 > Giá trị VND,01.01.2024 > Dự phòng VND,31.12.2024 > VND,01.01.2024 > VND,numeric__31.12.2024 > Giá trị VND,numeric__31.12.2024 > Dự phòng VND,numeric__01.01.2024 > Giá trị VND,numeric__01.01.2024 > Dự phòng VND,numeric__31.12.2024 > VND,numeric__01.01.2024 > VND
Phải trả cho người bán (i),Phải trả cho người bán (i),Phải trả cho người bán (i),1.188.379.738.230,-,1.470.969.941.225,-,1.188.379.738.230,1.470.969.941.225,1188379738230.0,,1470969941225.0,,1188379738230.0,1470969941225.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,4.719.425.163,-,4.619.425.163,-,4.719.425.163,4.619.425.163,4719425163.0,,4619425163.0,,4719425163.0,4619425163.0
Vay và nợ (ii),Vay và nợ (ii),Vay và nợ (ii),18.992.754.192.112,-,20.284.144.350.233,-,18.992.754.192.112,20.284.144.350.233,18992754192112.0,,20284144350233.0,,18992754192112.0,20284144350233.0
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,27.297.574.185,-,12.836.810.688,-,27.297.574.185,12.836.810.688,27297574185.0,,12836810688.0,,27297574185.0,12836810688.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,1.014.479.387.994,-,541.716.066.673,-,1.014.479.387.994,541.716.066.673,1014479387994.0,,541716066673.0,,1014479387994.0,541716066673.0
Cộng,Cộng,Cộng,21.227.630.317.684,-,22.314.286.593.982,-,21.227.630.317.684,22.314.286.593.982,21227630317684.0,,22314286593982.0,,21227630317684.0,22314286593982.0
