row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,796.572.521.099,662.435.560.342,796572521099.0,662435560342.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,17.754.626.380,-,17754626380.0,
Lỗ từ công ty liên doanh liên kết,Lỗ từ công ty liên doanh liên kết,Lỗ từ công ty liên doanh liên kết,-,4.844.249.006,,4844249006.0
Cộng,Cộng,Cộng,814.327.147.479,667.279.809.348,814327147479.0,667279809348.0
