row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",619.376.335.416,514.646.830.681,619376335416.0,514646830681.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,688.669.002.018,340.609.507.539,688669002018.0,340609507539.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,348.937.233.697,310.893.451.005,348937233697.0,310893451005.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,217.174.205.201,113.508.607.978,217174205201.0,113508607978.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,147.843.270.449,296.294.709.177,147843270449.0,296294709177.0
Cộng,Cộng,Cộng,2.022.000.046.781,1.575.953.106.380,2022000046781.0,1575953106380.0
