row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2024VND,01.01.2024VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2024VND,numeric__01.01.2024VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,381.952.072.308,290.048.869.143,,,381952072308.0,290048869143.0
Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"Công ty liên kết, công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng, Phó TGD Ngọ Trường Nam, Trường Ban kiểm soát Nguyễn Minh Giang, Thành viên Ban kiểm soát Phan Thị Mai","Trung tu hầm, đườngVận hành các trạm thu phíThi công xây lắpDuy tu bảo dưỡng hầm, đường",1.537.414.9003.647.065.400244.609.5001.150.582.4956.579.672.295,7.746.163.4953.647.065.4001.153.372.0001.371.715.40013.918.316.295,,,1.5374149003647065e+48,7.746163495364706e+50
Công ty Cổ phần Tập đoàn Đèo Cả,Công ty Cổ phần Tập đoàn Đèo Cả,Công ty Cổ phần Tập đoàn Đèo Cả,Công ty mẹ,Thi công xây lắp,213.453.819.549213.453.819.549,130.984.526.628130.984.526.628,,,2.1345381954921344e+23,1.3098452662813099e+23
Công ty cổ phần quản lý và khai thác đường cao tốc Đèo Cả,Công ty cổ phần quản lý và khai thác đường cao tốc Đèo Cả,Công ty cổ phần quản lý và khai thác đường cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Vănmath; Phụ trách quản trị công ty Trần Tấn Huy.,Thuê xe,2.935.663.3012.935.663.301,1.470.201.4871.470.201.487,,,2.9356633012935664e+19,1.47020148714702e+19
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT kiểm TGD Nguyễn Quang Huy",Dịch vụ khác,637.938.182637.938.182,2.400.0002.400.000,,,6.379381826379382e+17,24000002400000.0
