row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2024VND,01.01.2024VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2024VND,numeric__01.01.2024VND
PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT kiểm TGD Nguyễn Quang Huy",Cung cấp vật tư,17.850.311.35517.850.311.355,13.543.989.99513.543.989.995,,,1.7850311355178502e+21,1.354398999513544e+21
Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Văn Ân; Phụ trách quản trị công ty Trần Tấn Huy.,Cung cấp dịch vụ,29.641.848.40729.641.848.407,25.690.742.77925.690.742.779,,,2.9641848407296416e+21,2.569074277925691e+21
Công ty Cổ phần Xây dựng Đèo Cả,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng đến ngày 24/04/2024,Cung cấp dịch vụ,-,43.698.713.84143.698.713.841,,,,4.369871384143699e+21
PHẢI TRẢ NGƯỜI BÁN DÀI HẠN,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > PHẢI TRẢ NGƯỜI BÁN DÀI HẠN,PHẢI TRẢ NGƯỜI BÁN DÀI HẠN,PHẢI TRẢ NGƯỜI BÁN DÀI HẠN,PHẢI TRẢ NGƯỜI BÁN DÀI HẠN,2.719.148.000,2.719.148.000,,,2719148000.0,2719148000.0
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT kiểm TGD Nguyễn Quang Huy",Thi công xây lắp,2.719.148.0002.719.148.000,2.719.148.0002.719.148.000,,,2.7191480002719146e+19,2.7191480002719146e+19
