row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày > 31.12.2024 VND,Tại ngày > 01.01.2024 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày > 31.12.2024 VND,numeric__Tại ngày > 01.01.2024 VND
100,100,100,TÀI SẢN NGẮN HẠN,,1.282.949.495.901,1.175.974.314.357,,,1282949495901.0,1175974314357.0
110,110,110,Tiền và các khoản tương đương tiền,V.1,308.933.876.437,296.127.587.276,,,308933876437.0,296127587276.0
111,111,111,Tiền,,187.371.329.025,70.617.142.427,,,187371329025.0,70617142427.0
112,112,112,Các khoản tương đương tiền,,121.562.547.412,225.510.444.849,,,121562547412.0,225510444849.0
120,120,120,Các khoản đầu tư tài chính ngắn hạn,,6.432.529.990,76.965.731.271,,,6432529990.0,76965731271.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,V.2a,6.432.529.990,76.965.731.271,,,6432529990.0,76965731271.0
130,130,130,Các khoản phải thu ngắn hạn,,878.312.475.722,690.013.292.765,,,878312475722.0,690013292765.0
131,131,131,Phải thu ngắn hạn của khách hàng,V.3,629.018.879.802,399.951.959.341,,,629018879802.0,399951959341.0
132,132,132,Trả trước cho người bán ngắn hạn,V.4a,57.462.034.796,130.232.280.739,,,57462034796.0,130232280739.0
135,135,135,Phải thu về cho vay ngắn hạn,V.5,6.000.000.000,-,,,6000000000.0,
136,136,136,Phải thu ngắn hạn khác,V.6a,199.042.107.855,173.039.599.416,,,199042107855.0,173039599416.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,V.7,(13.210.546.731),(13.210.546.731),,,-13210546731.0,-13210546731.0
140,140,140,Hàng tồn kho,,67.714.934.630,77.290.414.338,,,67714934630.0,77290414338.0
141,141,141,Hàng tồn kho,V.8,67.714.934.630,77.290.414.338,,,67714934630.0,77290414338.0
150,150,150,Tài sản ngắn hạn khác,,21.555.679.122,35.577.288.707,,,21555679122.0,35577288707.0
151,151,151,Chi phí trả trước ngắn hạn,V.9a,18.578.962.390,25.335.939.260,,,18578962390.0,25335939260.0
152,152,152,Thuế GTGT được khấu trừ,,-,10.122.438.374,,,,10122438374.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,V.17b,2.976.716.732,118.911.073,,,2976716732.0,118911073.0
