row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
Giá vốn than bán,Giá vốn than bán,Giá vốn than bán,93.624.013.329,101.116.325.268,93624013329.0,101116325268.0
Giá vốn điện,Giá vốn điện,Giá vốn điện,5.323.987.801.765,5.077.692.697.064,5323987801765.0,5077692697064.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,692.965.898.353,542.457.910.073,692965898353.0,542457910073.0
Cộng,Cộng,Cộng,6.110.577.713.447,5.721.266.932.405,6110577713447.0,5721266932405.0
