row_label_raw,row_label_full,col_0,col_1,31/12/2015(VND) > Giá trị,31/12/2015(VND) > Dự phòng,01/01/2015(VND) > Giá trị,01/01/2015(VND) > Dự phòng,numeric__col_1,numeric__31/12/2015(VND) > Giá trị,numeric__31/12/2015(VND) > Dự phòng,numeric__01/01/2015(VND) > Giá trị,numeric__01/01/2015(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,258.178.716.147,,291.507.916.329,,,258178716147.0,,291507916329.0,
a.,a.,a.,Phải thu về lãi cho vay (i),190.453.784.015,-,213.424.997.435,-,,190453784015.0,,213424997435.0,
a.,a.,a.,Phải thu khác (ii),67.724.932.132,-,78.082.918.894,-,,67724932132.0,,78082918894.0,
b.,b.,b.,Dài hạn,965.552.378,-,765.552.378,-,,965552378.0,,765552378.0,
b.,b.,b.,"Ký cược, ký quỹ",965.552.378,,765.552.378,,,965552378.0,,765552378.0,
b.,b.,b.,Cộng,259.144.268.525,-,292.273.468.707,-,,259144268525.0,,292273468707.0,
