row_label_raw,row_label_full,col_0,VND,numeric__VND
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,3.678.966.641,3678966641.0
Phải trả tiền thu bán cổ phần phát hành tăng vốn,Phải trả tiền thu bán cổ phần phát hành tăng vốn,Phải trả tiền thu bán cổ phần phát hành tăng vốn,18.242.600.000,18242600000.0
Phải trả Tập đoàn Than (TKV),Phải trả Tập đoàn Than (TKV),Phải trả Tập đoàn Than (TKV),31.974.655.359,31974655359.0
Chênh lệch đánh giá lại tài sản tạm hạch toán,Chênh lệch đánh giá lại tài sản tạm hạch toán,Chênh lệch đánh giá lại tài sản tạm hạch toán,12.463.962.675,12463962675.0
Khác,Khác,Khác,3.136.967.785,3136967785.0
Cộng,Cộng,Cộng,69.497.152.460,69497152460.0
