row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,385.038.703.481,419.929.330.329,385038703481.0,419929330329.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,830.165.774.136,285.310.519.095,830165774136.0,285310519095.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,9.127.749.431,1.722.632.668,9127749431.0,1722632668.0
Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,499.731.901.188,(24.506.289.409),499731901188.0,-24506289409.0
Cộng,Cộng,Cộng,1.724.064.128.236,682.456.192.683,1724064128236.0,682456192683.0
