row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
KaiDi bồi thường tiền than,KaiDi bồi thường tiền than,KaiDi bồi thường tiền than,2.709.787.300,-,2709787300.0,
Giảm trừ tiền điện chạy tin cây 2010 của Nhà máy nhiệt điện Sơn Đông,Giảm trừ tiền điện chạy tin cây 2010 của Nhà máy nhiệt điện Sơn Đông,Giảm trừ tiền điện chạy tin cây 2010 của Nhà máy nhiệt điện Sơn Đông,-,(42.984.895.183),,-42984895183.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,974.466.883,5.031.409.685,974466883.0,5031409685.0
Cộng,Cộng,Cộng,3.684.254.183,(37.953.485.498),3684254183.0,-37953485498.0
