row_label_raw,row_label_full,col_0,31/12/2015(VND),01/01/2015(VND),numeric__31/12/2015(VND),numeric__01/01/2015(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,240.618.380.492,1.404.016.936.413,240618380492.0,1404016936413.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,223.553.872.512,1.398.829.398.743,223553872512.0,1398829398743.0
Chi phí sửa chữa,Chi phí sửa chữa,Chi phí sửa chữa,8.441.005.724,2.909.230.000,8441005724.0,2909230000.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,8.623.502.256,2.278.307.670,8623502256.0,2278307670.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,240.618.380.492,1.404.016.936.413,240618380492.0,1404016936413.0
