row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
D. thu thuần về bán hàng và cung cấp dịch vụ,D. thu thuần về bán hàng và cung cấp dịch vụ,D. thu thuần về bán hàng và cung cấp dịch vụ,7.302.212.581.273,6.756.800.498.435,7302212581273.0,6756800498435.0
Doanh thu thuần bán than,Doanh thu thuần bán than,Doanh thu thuần bán than,93.624.013.329,101.116.325.268,93624013329.0,101116325268.0
Doanh thu thuần bán điện,Doanh thu thuần bán điện,Doanh thu thuần bán điện,6.513.759.020.887,6.112.037.718.009,6513759020887.0,6112037718009.0
Doanh thu thuần khác,Doanh thu thuần khác,Doanh thu thuần khác,694.829.547.057,543.646.455.158,694829547057.0,543646455158.0
