row_label_raw,row_label_full,(ii) Phải thu khác,31/12/2015(VND),numeric__31/12/2015(VND)
Phải thu các quỹ trích nộp của Công ty CP Than điện Nông Sơn,Phải thu các quỹ trích nộp của Công ty CP Than điện Nông Sơn,Phải thu các quỹ trích nộp của Công ty CP Than điện Nông Sơn,4.207.098.731,4207098731.0
Phải thu thuế nhập khẩu thiết bị nộp hộ nhà thầu (BQL Dự án Đồng Nai 5),Phải thu thuế nhập khẩu thiết bị nộp hộ nhà thầu (BQL Dự án Đồng Nai 5),Phải thu thuế nhập khẩu thiết bị nộp hộ nhà thầu (BQL Dự án Đồng Nai 5),1.894.647.287,1894647287.0
Tiền giải phóng mặt bằng - Trung tâm phát triển quỹ đất huyện Đắk R'Lắp,Tiền giải phóng mặt bằng - Trung tâm phát triển quỹ đất huyện Đắk R'Lắp,Tiền giải phóng mặt bằng - Trung tâm phát triển quỹ đất huyện Đắk R'Lắp,1.420.905.880,1420905880.0
Phải thu tiền đá thanh toán hộ nhà thầuBan Điều hành Dự án Thiy điện Đồng Nai 5 Tổng công ty Sông Đà,Phải thu tiền đá thanh toán hộ nhà thầuBan Điều hành Dự án Thiy điện Đồng Nai 5 Tổng công ty Sông Đà,Phải thu tiền đá thanh toán hộ nhà thầuBan Điều hành Dự án Thiy điện Đồng Nai 5 Tổng công ty Sông Đà,49.092.034.043,49092034043.0
Phải thu nhà thầu SFECO,Phải thu nhà thầu SFECO,Phải thu nhà thầu SFECO,4.336.778.137,4336778137.0
Các khoản khác,Các khoản khác,Các khoản khác,6.773.468.054,6773468054.0
Cộng,Cộng,Cộng,67.724.932.132,67724932132.0
