row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ,Ngoại tệ,Ngoại tệ,"1.182.298,93 #",26.542.610.978,,26542610978.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,24.997.619.984,,24997619984.0
Cộng,Cộng,Cộng,"1.182.298,93",51.540.230.962,1182298.93,51540230962.0
