row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.850.783.515.080,4.853.231.630.562,3850783515080.0,4853231630562.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,191.699.663.164,176.600.973.735,191699663164.0,176600973735.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.343.244.736.864,1.447.476.562.405,1343244736864.0,1447476562405.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,753.906.279.188,81.392.731.551,753906279188.0,81392731551.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,103.484.402.931,738.883.531.502,103484402931.0,738883531502.0
Cộng,Cộng,Cộng,6.243.118.597.227,7.297.585.429.755,6243118597227.0,7297585429755.0
