row_label_raw,row_label_full,col_0,31/12/2015(VND) > Giá gốc,31/12/2015(VND) > Giá trị hợp lý,31/12/2015(VND) > Dự phòng,01/01/2015(VND) > Giá gốc,01/01/2015(VND) > Giá trị hợp lý,01/01/2015(VND) > Dự phòng,numeric__31/12/2015(VND) > Giá gốc,numeric__31/12/2015(VND) > Giá trị hợp lý,numeric__31/12/2015(VND) > Dự phòng,numeric__01/01/2015(VND) > Giá gốc,numeric__01/01/2015(VND) > Giá trị hợp lý,numeric__01/01/2015(VND) > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,678.268.675.137,678.268.675.137,-,644.195.303.506,644.195.303.506,-,678268675137.0,678268675137.0,,644195303506.0,644195303506.0,
Công ty CP Nhiệt điện Cẩm Phả,Công ty CP Nhiệt điện Cẩm Phả,Công ty CP Nhiệt điện Cẩm Phả,502.769.840.568,502.769.840.568,-,548.245.262.159,548.245.262.159,-,502769840568.0,502769840568.0,,548245262159.0,548245262159.0,
Công ty CP Than Điện Nông Sơn,Công ty CP Than Điện Nông Sơn,Công ty CP Than Điện Nông Sơn,175.498.834.569,175.498.834.569,-,95.950.041.347,95.950.041.347,-,175498834569.0,175498834569.0,,95950041347.0,95950041347.0,
Dài hạn,Dài hạn,Dài hạn,2.888.814.412.329,2.888.814.412.329,-,3.374.776.822.477,3.374.776.822.477,-,2888814412329.0,2888814412329.0,,3374776822477.0,3374776822477.0,
Công ty CP Nhiệt điện Cẩm Phả,Công ty CP Nhiệt điện Cẩm Phả,Công ty CP Nhiệt điện Cẩm Phả,2.778.295.444.312,2.778.295.444.312,-,3.151.692.388.881,3.151.692.388.881,-,2778295444312.0,2778295444312.0,,3151692388881.0,3151692388881.0,
Công ty CP Than Điện Nông Sơn,Công ty CP Than Điện Nông Sơn,Công ty CP Than Điện Nông Sơn,110.518.968.017,110.518.968.017,-,223.084.433.596,223.084.433.596,-,110518968017.0,110518968017.0,,223084433596.0,223084433596.0,
Cộng,Cộng,Cộng,3.567.083.087.466,3.567.083.087.466,-,4.018.972.125.983,4.018.972.125.983,-,3567083087466.0,3567083087466.0,,4018972125983.0,4018972125983.0,
