row_label_raw,row_label_full,col_0,Địa chỉ,% sở hữu,31/12/2019 > % quyền biểu quyết,31/12/2019 > Giá trị ghi số VND,Giá trị hợp lý VND,% sở hữu_1,% quyền biểu quyết,1/1/2019 > Giá trị ghi số VND,1/1/2019 > Giá trị hợp lý VND,numeric__Địa chỉ,numeric__% sở hữu,numeric__31/12/2019 > % quyền biểu quyết,numeric__31/12/2019 > Giá trị ghi số VND,numeric__Giá trị hợp lý VND,numeric__% sở hữu_1,numeric__% quyền biểu quyết,numeric__1/1/2019 > Giá trị ghi số VND,numeric__1/1/2019 > Giá trị hợp lý VND
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,,,,,,,
Công ty TNHH Hỗn hợp Dịch Vọng,Công ty liên kết > Công ty TNHH Hỗn hợp Dịch Vọng,Công ty TNHH Hỗn hợp Dịch Vọng,Hà Nội,50%,50%,130.000.000,(*),50%,50%,130.000.000,(*),,0.5,0.5,130000000.0,,0.5,0.5,130000000.0,
Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty liên kết > Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Quảng Nam,-,-,-,47%,49%,299.600.387.553,(*),,,,,,0.47,0.49,299600387553.0,,
Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty liên kết > Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Quảng Nam,-,-,-,47%,49%,299.600.387.553,(*),,,,,,0.47,0.49,299600387553.0,,
Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty liên kết > Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Quảng Nam,-,-,-,47%,49%,299.600.387.553,(*),,,,,,0.47,0.49,299600387553.0,,
Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty liên kết > Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Công ty Cổ phần Năng Lượng Agrita - Quảng Nam (đến ngày 29/1/2019),Quảng Nam,-,-,130.000.000,,,299.730.387.553,,,,,,130000000.0,,,299730387553.0,,
