row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Dự án Trung tâm phức hợp Hà Đô – 756 Sài Gòn,Dự án Trung tâm phức hợp Hà Đô – 756 Sài Gòn,Dự án Trung tâm phức hợp Hà Đô – 756 Sài Gòn,2.237.479.176.518,2.753.148.538.476,2237479176518.0,2753148538476.0
Dự án Khu đô thị mới An Khánh – An Thượng,Dự án Khu đô thị mới An Khánh – An Thượng,Dự án Khu đô thị mới An Khánh – An Thượng,316.278.270.623,238.228.431.212,316278270623.0,238228431212.0
Dự án Bình An Riverside,Dự án Bình An Riverside,Dự án Bình An Riverside,291.906.514.369,282.378.103.046,291906514369.0,282378103046.0
"Dự án Khu đô thị mới Noòng Tha, Viên Chăn, Lào","Dự án Khu đô thị mới Noòng Tha, Viên Chăn, Lào","Dự án Khu đô thị mới Noòng Tha, Viên Chăn, Lào",279.034.776.874,242.909.387.398,279034776874.0,242909387398.0
Khu biệt thư Sư Vạn Hạnh,Khu biệt thư Sư Vạn Hạnh,Khu biệt thư Sư Vạn Hạnh,60.814.177.140,35.838.129.140,60814177140.0,35838129140.0
"Dự án chung cư CC1 Dịch Vọng, Hà Nội","Dự án chung cư CC1 Dịch Vọng, Hà Nội","Dự án chung cư CC1 Dịch Vọng, Hà Nội",42.278.857.629,68.573.358.034,42278857629.0,68573358034.0
Khu nhà thấp tầng – Melinh Plaza Thanh Hóa,Khu nhà thấp tầng – Melinh Plaza Thanh Hóa,Khu nhà thấp tầng – Melinh Plaza Thanh Hóa,35.155.292.895,-,35155292895.0,
"Nhà ở xã hội SSH09, Khu đô thị mới Hồng Phong I, Nha Trang","Nhà ở xã hội SSH09, Khu đô thị mới Hồng Phong I, Nha Trang","Nhà ở xã hội SSH09, Khu đô thị mới Hồng Phong I, Nha Trang",23.348.815.913,569.654.285,23348815913.0,569654285.0
Nhà thấp tầng – Khu đô thị mới thuộc Khu đô thị Đại học Vân Canh,Nhà thấp tầng – Khu đô thị mới thuộc Khu đô thị Đại học Vân Canh,Nhà thấp tầng – Khu đô thị mới thuộc Khu đô thị Đại học Vân Canh,17.557.040.719,-,17557040719.0,
Dự án công trình Côn Đảo,Dự án công trình Côn Đảo,Dự án công trình Côn Đảo,16.167.240.816,14.783.329.036,16167240816.0,14783329036.0
"Dự án chung cư CC3 Dịch Vọng, Hà Nội","Dự án chung cư CC3 Dịch Vọng, Hà Nội","Dự án chung cư CC3 Dịch Vọng, Hà Nội",12.218.661.241,11.588.544.333,12218661241.0,11588544333.0
"Chung cư cao tầng CT3, Khu đô thị Nghĩa Đô, Hà Nội","Chung cư cao tầng CT3, Khu đô thị Nghĩa Đô, Hà Nội","Chung cư cao tầng CT3, Khu đô thị Nghĩa Đô, Hà Nội",10.997.291.547,15.230.446.248,10997291547.0,15230446248.0
"Dự án nhà ở Quận 12, Tp. Hồ Chí Minh","Dự án nhà ở Quận 12, Tp. Hồ Chí Minh","Dự án nhà ở Quận 12, Tp. Hồ Chí Minh",3.416.185.882,39.724.249.784,3416185882.0,39724249784.0
Các dự án khác,Các dự án khác,Các dự án khác,147.773.686.426,129.898.805.776,147773686426.0,129898805776.0
,,,3.494.425.988.592,3.832.870.976.768,3494425988592.0,3832870976768.0
