row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,,
Doanh thu kinh doanh bất động sản,Tổng doanh thu: > Doanh thu kinh doanh bất động sản,Doanh thu kinh doanh bất động sản,2.759.005.886.764,1.863.424.764.291,2759005886764.0,1863424764291.0
Doanh thu hợp đồng xây dựng,Tổng doanh thu: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,646.681.267.056,708.867.048.854,646681267056.0,708867048854.0
Doanh thu cung cấp dịch vụ,Tổng doanh thu: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,112.593.282.886,80.732.536.843,112593282886.0,80732536843.0
Doanh thu cho thuê bất động sản đầu tư,Tổng doanh thu: > Doanh thu cho thuê bất động sản đầu tư,Doanh thu cho thuê bất động sản đầu tư,84.939.599.810,87.023.601.713,84939599810.0,87023601713.0
Doanh thu bán điện,Tổng doanh thu: > Doanh thu bán điện,Doanh thu bán điện,606.483.957.283,362.964.285.363,606483957283.0,362964285363.0
Doanh thu từ khách sạn,Tổng doanh thu: > Doanh thu từ khách sạn,Doanh thu từ khách sạn,133.236.480.917,119.442.788.473,133236480917.0,119442788473.0
,,,4.342.940.474.716,3.222.455.025.537,4342940474716.0,3222455025537.0
Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,,
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu: > Giảm giá hàng bán,Giảm giá hàng bán,423.515.347,1.013.487.630,423515347.0,1013487630.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu: > Doanh thu thuần,Doanh thu thuần,4.342.516.959.369,3.221.441.537.907,4342516959369.0,3221441537907.0
