row_label_raw,row_label_full,col_0,Mã số,2019 VND,2018 VND,numeric__Mã số,numeric__2019 VND,numeric__2018 VND
Biến động các khoản phải trả và nợ phải trả khác,Điều chỉnh cho các khoản > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,(1.462.273.834.134),1.133.732.579.902,11.0,-1462273834134.0,1133732579902.0
Biến động chi phí trả trước,Điều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,5.326.121.020,(2.103.739.942),12.0,5326121020.0,-2103739942.0
Biến động chứng khoán kinh doanh,Điều chỉnh cho các khoản > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,(207.589.372.832),,13.0,-207589372832.0,
,,,,1.269.345.888.067,556.574.633.476,,1269345888067.0,556574633476.0
Tiền lãi vay đã trả,Điều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(227.761.570.379),(45.119.995.928),14.0,-227761570379.0,-45119995928.0
Thuế thu nhập doanh nghiệp đã nộp,Điều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(279.477.293.341),(109.694.271.429),15.0,-279477293341.0,-109694271429.0
Tiền chi khác cho hoạt động kinh doanh,Điều chỉnh cho các khoản > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(3.929.730.791),(6.079.370.887),17.0,-3929730791.0,-6079370887.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,758.177.293.556,395.680.995.232,20.0,758177293556.0,395680995232.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,21,(2.179.139.751.131),(952.608.646.656),21.0,-2179139751131.0,-952608646656.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,,522.727.273,22.0,,522727273.0
"Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác",23,(112.725.966.000),(267.515.046.295),23.0,-112725966000.0,-267515046295.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác",24,118.195.101.941,97.593.580.722,24.0,118195101941.0,97593580722.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(125.943.765.800),(244.577.010.760),25.0,-125943765800.0,-244577010760.0
Khoản tiền chi thuần cho việc mua thêm công ty con trong năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Khoản tiền chi thuần cho việc mua thêm công ty con trong năm,Khoản tiền chi thuần cho việc mua thêm công ty con trong năm,25,(320.704.242.079),(175.775.165.642),25.0,-320704242079.0,-175775165642.0
Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,26,,54.475.999.502,26.0,,54475999502.0
"Tiền thu lãi cho vay, lãi tiền gửi và cổ tức","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi cho vay, lãi tiền gửi và cổ tức","Tiền thu lãi cho vay, lãi tiền gửi và cổ tức",27,5.619.171.507,45.705.093.179,27.0,5619171507.0,45705093179.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(2.614.699.451.562),(1.442.178.468.677),30.0,-2614699451562.0,-1442178468677.0
