row_label_raw,row_label_full,31/12/2019 > Giá gốc VND,31/12/2019 > Giá trị hợp lý VND,1/1/2019 > Giá gốc VND,1/1/2019 > Giá trị hợp lý VND,numeric__31/12/2019 > Giá trị hợp lý VND,numeric__1/1/2019 > Giá gốc VND,numeric__1/1/2019 > Giá trị hợp lý VND
38.441.811.260,38.441.811.260,38.441.811.260,(*),107.971.338.955,(*),,107971338955.0,
33.630.421.500,33.630.421.500,33.630.421.500,(*),32.830.421.500,(*),,32830421500.0,
5.680.000.000,5.680.000.000,5.680.000.000,(*),4.680.000.000,(*),,4680000000.0,
39.310.421.500,39.310.421.500,39.310.421.500,,37.510.421.500,,,37510421500.0,
