row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,634.682.131.108,942.442.353.541,634682131108.0,942442353541.0
Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi và chi thù lao Hội đồng Quản trị (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi và chi thù lao Hội đồng Quản trị (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi và chi thù lao Hội đồng Quản trị (*),-,(26.463.763.104),,-26463763104.0
ợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,ợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,ợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,634.682.131.108,915.978.590.437,634682131108.0,915978590437.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,478.659.617,419.088.986,478659617.0,419088986.0
Ảnh hưởng suy giảm (**),Ảnh hưởng suy giảm (**),Ảnh hưởng suy giảm (**),3.703.704,15.185.380,3703704.0,15185380.0
Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,482.363.321,434.274.366,482363321.0,434274366.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
- Lãi cơ bản,Lãi trên cổ phiếu > - Lãi cơ bản,- Lãi cơ bản,1.326,2.186,1326.0,2186.0
- Lãi suy giảm,Lãi trên cổ phiếu > - Lãi suy giảm,- Lãi suy giảm,1.316,2.109,1316.0,2109.0
