row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,265.582.452.783,266.980.538.712,265582452783.0,266980538712.0
Điều chỉnh chi phí thuế TNDN trích thiếu/(thừa) năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu/(thừa) năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu/(thừa) năm trước,2.106.243.645,(6.620.358.858),2106243645.0,-6620358858.0
Thu nhập chi phí thuế TNDN hoãn lại,Thu nhập chi phí thuế TNDN hoãn lại,Thu nhập chi phí thuế TNDN hoãn lại,(17.691.493.734),(10.770.230.430),-17691493734.0,-10770230430.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,249.997.202.694,249.589.949.424,249997202694.0,249589949424.0
