row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
- Trái phiếu (i),- Trái phiếu (i),- Trái phiếu (i),844.898.930.400,(*),-,1.234.131.324.943,(*),-,844898930400.0,,,1234131324943.0,,
- Chứng chỉ quỹ (ii),- Chứng chỉ quỹ (ii),- Chứng chỉ quỹ (ii),50.000.000.000,(*),-,50.000.000.000,(*),-,50000000000.0,,,50000000000.0,,
- Ủy thác đầu tư (iii),- Ủy thác đầu tư (iii),- Ủy thác đầu tư (iii),80.192.056.826,50.062.056.826,(30.130.000.000),152.359.395.764,138.679.395.764,(13.680.000.000),80192056826.0,50062056826.0,-30130000000.0,152359395764.0,138679395764.0,-13680000000.0
- Chứng khoán niêm yết,- Chứng khoán niêm yết,- Chứng khoán niêm yết,42.344.743.018,42.223.940.320,(120.802.698),127.872.558,10.352.970,(117.519.588),42344743018.0,42223940320.0,-120802698.0,127872558.0,10352970.0,-117519588.0
- Chứng khoán chưa niêm yết,- Chứng khoán chưa niêm yết,- Chứng khoán chưa niêm yết,556.000.000,(*),-,556.000.000,(*),-,556000000.0,,,556000000.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.017.991.730.244,,(30.250.802.698),1.437.174.593.265,,(13.797.519.588),1017991730244.0,,-30250802698.0,1437174593265.0,,-13797519588.0
