row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,12.879.804.385.981,9.142.484.787.442,,,12879804385981.0,9142484787442.0
210,210,210,I. Các khoản phải thu dài hạn,,2.857.639.695,21.248.160.790,,,2857639695.0,21248160790.0
211,211,211,1. Phải thu dài hạn của khách hàng,,-,6.740.871.000,,,,6740871000.0
216,216,216,2. Phải thu dài hạn khác,,2.857.639.695,14.507.289.790,,,2857639695.0,14507289790.0
220,220,220,II. Tài sản cố định,,6.175.219.173.652,4.475.031.456.984,,,6175219173652.0,4475031456984.0
221,221,221,1. Tài sản cố định hữu hình,11,5.668.147.232.383,3.957.253.210.510,,11.0,5668147232383.0,3957253210510.0
222,222,222,Nguyên giá,,9.427.614.613.239,7.308.172.013.214,,,9427614613239.0,7308172013214.0
223,223,223,Giá trị khấu hao lũy kế,,(3.759.467.380.856),(3.350.918.802.704),,,-3759467380856.0,-3350918802704.0
227,227,227,2. Tài sản cố định vô hình,12,507.071.941.269,517.778.246.474,,12.0,507071941269.0,517778246474.0
228,228,228,Nguyên giá,,547.988.280.830,545.954.631.609,,,547988280830.0,545954631609.0
229,229,229,Giá trị hao mòn lũy kế,,(40.916.339.561),(28.176.385.135),,,-40916339561.0,-28176385135.0
230,230,230,III. Bất động sản đầu tư,13,218.828.013.484,232.999.531.823,,13.0,218828013484.0,232999531823.0
231,231,231,1. Nguyên giá,,281.417.151.884,281.417.151.884,,,281417151884.0,281417151884.0
232,232,232,2. Giá trị khấu hao lũy kế,,(62.589.138.400),(48.417.620.061),,,-62589138400.0,-48417620061.0
240,240,240,IV. Tài sản dở dang dài hạn,14,526.037.090.461,1.040.166.644.660,,14.0,526037090461.0,1040166644660.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,526.037.090.461,1.040.166.644.660,,,526037090461.0,1040166644660.0
250,250,250,V. Đầu tư tài chính dài hạn,15,4.369.772.576.391,1.738.906.286.546,,15.0,4369772576391.0,1738906286546.0
252,252,252,1. Đầu tư vào công ty liên kết,,4.264.571.809.545,1.552.461.933.298,,,4264571809545.0,1552461933298.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,54.937.000.940,7.229.751.878,,,54937000940.0,7229751878.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(10.172.312.950),-,,,-10172312950.0,
255,255,255,4. Đầu tư nắm giữ đến ngày đáo hạn,,60.436.078.856,179.214.601.370,,,60436078856.0,179214601370.0
260,260,260,VI. Tài sản dài hạn khác,,1.587.089.892.298,1.634.132.706.639,,,1587089892298.0,1634132706639.0
261,261,261,1. Chi phí trả trước dài hạn,16,531.080.836.429,462.369.597.625,,16.0,531080836429.0,462369597625.0
262,262,262,2. Tài sản thuê thu nhập hoãn lại,30.3,30.724.241.576,15.928.367.193,,303.0,30724241576.0,15928367193.0
269,269,269,3. Lợi thế thương mại,17,1.025.284.814.293,1.155.834.741.821,,17.0,1025284814293.0,1155834741821.0
270,270,270,TỔNG CỘNG TÀI SẢN,,21.261.915.628.050,17.246.488.172.330,,,21261915628050.0,17246488172330.0
