row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phầnDây cấp Điện ViệtNam (""Cadivi"")","94,01%","94,01%","Số 70-72 Nam Kỳ Khởi Nghĩa, Quận 1, thành phố Hồ Chí Minh",Sản xuất kinh doanh dây và cấp điện,,0.9401,0.9401,,
2,2,2,"Công ty Cổ phầnChế tạo Điện cơ Hà Nội (""HEM"")","77,01%","77,01%","Km12 đường Cầu Diễn, phường Phúc Diễn, quận Bắc Từ Liêm, thành phố Hà Nội","Sản xuất, chế tạo, kinh doanh động cơ điện và thiết bị điện",,0.7701,0.7701,,
3,3,3,"Công ty Cổ phầnThiết bị Điện (""Thibidi"")","80,31%","80,31%","Đường số 09, KCN Biên Hòa 1, tỉnh Đồng Nai","Sản xuất, chế tạo, kinh doanh máy biến áp và thiết bị điện",,0.8031,0.8031,,
4,4,4,"Công ty Cổ phầnThiết bị Đo điện EMIC (""Gelex Emic"")[trước đây là Công ty TNHH Thiết bị Đo điện EMIC]","74,99%","74,99%","Số 52 Lê Đại Hành, quận Hai Bà Trưng, thành phố Hà Nội","Sản xuất, chế tạo, kinh doanh thiết bị đo điện",,0.7498999999999999,0.7498999999999999,,
