row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu tiền đặtcọc/hợp tác kinhdoanh mua cổ phần (i),Phải thu tiền đặtcọc/hợp tác kinhdoanh mua cổ phần (i),Phải thu tiền đặtcọc/hợp tác kinhdoanh mua cổ phần (i),1.066.093.950.000,-,855.603.950.000,-,1066093950000.0,,855603950000.0,
Tạm ứng chonhân viên,Tạm ứng chonhân viên,Tạm ứng chonhân viên,161.051.147.506,(1.430.246.060),53.109.364.258,(1.430.246.060),161051147506.0,-1430246060.0,53109364258.0,-1430246060.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",121.073.979.302,-,67.203.898.039,-,121073979302.0,,67203898039.0,
Phải thu tiền lãitừ hoạt động đầu tư,Phải thu tiền lãitừ hoạt động đầu tư,Phải thu tiền lãitừ hoạt động đầu tư,46.393.498.369,(135.000.000),50.758.469.850,(94.500.000),46393498369.0,-135000000.0,50758469850.0,-94500000.0
Phải thu khác,Phải thu khác,Phải thu khác,65.497.399.176,(5.683.469.324),66.945.749.619,(3.027.114.324),65497399176.0,-5683469324.0,66945749619.0,-3027114324.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.460.109.974.353,(7.248.715.384),1.093.621.431.766,(4.551.860.384),1460109974353.0,-7248715384.0,1093621431766.0,-4551860384.0
