row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
31,31,31,"III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu và cổ đông không kiểm soát",,236.860.000.000(6.220.002.735),1.195.112.000.000(224.441.613.184),,,,
32,31 > 32,32,Tiền chi mua cổ phiếu quỹ,,17.990.081.177.215,8.344.266.329.029,,,17990081177215.0,8344266329029.0
33,31 > 33,33,Tiền thu từ đi vay,,(15.286.943.187.002),(8.134.320.245.909),,,-15286943187002.0,-8134320245909.0
34,34,34,Tiền trả nợ gốc vay,,,,,,,
36,34 > 36,36,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu Trong đó:",,(170.499.387.478),(479.264.481.846),,,-170499387478.0,-479264481846.0
,,,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu của công ty mẹ",,-,(338.648.230.000),,,,-338648230000.0
,,,"Cổ tức, lợi nhuận đã trả cho cổ đông không kiểm soát",,(170.499.387.478),(140.616.251.846),,,-170499387478.0,-140616251846.0
40,34 > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,2.763.278.600.000,701.351.988.090,,,2763278600000.0,701351988090.0
50,34 > 50,50,Lưu chuyển tiền thuần trong năm,,(2.736.031.800),(173.789.638.238),,,-2736031800.0,-173789638238.0
60,34 > 60,60,Tiền và tương đương tiền đầu năm,,923.667.098.002,1.097.517.266.477,,,923667098002.0,1097517266477.0
61,34 > 61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,41.229.991,(60.530.237),,,41229991.0,-60530237.0
70,34 > 70,70,Tiền và tương đương tiền cuối năm,5,920.972.296.193,923.667.098.002,,5.0,920972296193.0,923667098002.0
