row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017Đã trình bàyTriệu đồng,Ngày 31 tháng 12năm 2017Phân loại lạiTriệu đồng > Phân loại lạiTriệu đồng,Ngày 31 tháng 12năm 2017Phân loại lạiTriệu đồng > Phân loại lạiTriệu đồng_1,numeric__Ngày 31 tháng 12năm 2017Đã trình bàyTriệu đồng,numeric__Ngày 31 tháng 12năm 2017Phân loại lạiTriệu đồng > Phân loại lạiTriệu đồng,numeric__Ngày 31 tháng 12năm 2017Phân loại lạiTriệu đồng > Phân loại lạiTriệu đồng_1
"Tiền gửi và vay các tổ chứctài chính, tổ chức tin dụngkhác","Tiền gửi và vay các tổ chứctài chính, tổ chức tin dụngkhác","Tiền gửi và vay các tổ chứctài chính, tổ chức tin dụngkhác",26.640.222,4.863.431,31.503.653,26640222.0,4863431.0,31503653.0
"Vay các tổ chức tài chính,tổ chức tin dụng khác","Vay các tổ chức tài chính,tổ chức tin dụng khác","Vay các tổ chức tài chính,tổ chức tin dụng khác",18.238.898,4.863.431,23.102.329,18238898.0,4863431.0,23102329.0
"Vốn tài trợ, ủy thác đầu tư,cho vay tổ chức tin dụng chịurủi ro","Vốn tài trợ, ủy thác đầu tư,cho vay tổ chức tin dụng chịurủi ro","Vốn tài trợ, ủy thác đầu tư,cho vay tổ chức tin dụng chịurủi ro",3.899.364,(3.570.587),328.777,3899364.0,-3570587.0,328777.0
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,7.202.360,(1.292.844),5.909.516,7202360.0,-1292844.0,5909516.0
Các khoản phải trả và côngnợ khác,Các khoản phải trả và côngnợ khác,Các khoản phải trả và côngnợ khác,3.273.843,(1.292.844),1.980.999,3273843.0,-1292844.0,1980999.0
