row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ảnh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu,numeric__Mức tăng tỷ giá,numeric__Ảnh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu
,,,Mức tăng tỷ giá,Triệu đồng,,
Tại ngày 31 tháng 12 năm 2018 USD,Tại ngày 31 tháng 12 năm 2018 USD,Tại ngày 31 tháng 12 năm 2018 USD,"2,00%",17.773,0.02,17773.0
Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,"2,00%",(1.807),0.02,-1807.0
