row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,
USD,Tại ngày 31 tháng 12 năm 2018 > USD,USD,"1,50%",15.761,12.608,0.015,15761.0,12608.0
VND,Tại ngày 31 tháng 12 năm 2018 > VND,VND,"3,00%",475.618,380.495,0.03,475618.0,380495.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,,,
USD,Tại ngày 31 tháng 12 năm 2017 > USD,USD,"1,50%",(5.602),(4.482),0.015,-5602.0,-4482.0
VND,Tại ngày 31 tháng 12 năm 2017 > VND,VND,"3,00%",423.681,338.945,0.03,423681.0,338945.0
