row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018Triệu đồng,Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2018Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,72.524,53.381,72524.0,53381.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,9.104.173,7.209.631,9104173.0,7209631.0
- Phải thu về thư tín dụng trả chậm(Thuyết minh số 18.2) (*),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 18.2) (*),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 18.2) (*),7.730.707,5.148.955,7730707.0,5148955.0
- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,677.310,435.714,677310.0,435714.0
- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,36.165,165,36165.0,165.0
- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,243.669,346.777,243669.0,346777.0
- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,132.092,155.214,132092.0,155214.0
- Phải thu bên ngoài khác,- Phải thu bên ngoài khác,- Phải thu bên ngoài khác,284.230,1.122.806,284230.0,1122806.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,58.575,8.906,58575.0,8906.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,40.034,10.477,40034.0,10477.0
,,,9.275.306,7.282.395,9275306.0,7282395.0
