row_label_raw,row_label_full,Ông Nguyễn Khắc Thảo,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Nguyễn Trọng Kích,Ông Nguyễn Trọng Kích,Ông Nguyễn Trọng Kích,Phó Tổng Giám đốc,,,
Ông Phạm Văn Học,Ông Phạm Văn Học,Ông Phạm Văn Học,Phó Tổng Giám đốc,,,
Ông Nguyễn Thế Tường,Ông Nguyễn Thế Tường,Ông Nguyễn Thế Tường,Phó Tổng Giám đốc,,,
Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Phó Tổng Giám đốc,,,
,,,kiêm Kế toán trường,,,
Ông Nguyễn Thế Chinh,Ông Nguyễn Thế Chinh,Ông Nguyễn Thế Chinh,Phó Tổng Giám đốc,,,
Ông Nguyễn Văn Tuế,Ông Nguyễn Văn Tuế,Ông Nguyễn Văn Tuế,Phó Tổng Giám đốc,,,
Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Phó Tổng Giám đốc,miễn nhiệm ngày 1 tháng 6 năm 2018,,
