row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",6.211.128.204,550.779.166,6211128204.0,550779166.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,6.211.128.204,550.779.166,6211128204.0,550779166.0
