row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,131.397.488.557,90.956.498.661,131397488557.0,90956498661.0
Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,38.430.707.404,79.807.948.865,38430707404.0,79807948865.0
Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,(44.660.214.961),(39.366.958.969),-44660214961.0,-39366958969.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,125.167.981.000,131.397.488.557,125167981000.0,131397488557.0
