row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,23.493.429.913,68.668.026.986,23493429913.0,68668026986.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,23.493.429.913,68.668.026.986,23493429913.0,68668026986.0
