row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ,31/12/2017,01/01/2017,31/12/2017,01/01/2017,,,,,
+ Công ty CP Phú Hùng Phú Quốc,Tên công ty > + Công ty CP Phú Hùng Phú Quốc,+ Công ty CP Phú Hùng Phú Quốc,"81 Hùng Vương, TT Dương Đông, Phú Quốc, Kiên Giang","99,00%","99,00%","99,00%","99,00%",,0.99,0.99,0.99,0.99
+ Công ty CP Nhựt Hồng,Tên công ty > + Công ty CP Nhựt Hồng,+ Công ty CP Nhựt Hồng,"Toàn nhà VCCI, tầng 4, số 12 Hoà Bình, P.An Cư, Q.Ninh Kiều, Tp.Cần Thơ","60,00%","18,87%","60,00%","18,87%",,0.6,0.1887,0.6,0.1887
+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,Tên công ty > + Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","63,94%","63,94%","63,94%","63,94%",,0.6394,0.6394,0.6394,0.6394
+ Công ty CP Du Lịch An Giang,Tên công ty > + Công ty CP Du Lịch An Giang,+ Công ty CP Du Lịch An Giang,"Số 80E Trần Hưng Đạo, P.Mỹ Xuyên, Tp.Long Xuyên, An Giang","67,09%","67,09%","67,09%","67,09%",,0.6709,0.6709,0.6709,0.6709
+ Công ty TNHH Sao Mai Super Feed,Tên công ty > + Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,"QL 80, Cụm CN Vàm Cống, ấp An Thạnh, xã Bình Thành, huyện Lắp Vò, Đồng Tháp.","100,00%","100,00%","100,00%","100,00%",,1.0,1.0,1.0,1.0
+ Công ty TNHH TM Sao Mai Solar,Tên công ty > + Công ty TNHH TM Sao Mai Solar,+ Công ty TNHH TM Sao Mai Solar,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","100,00%","100,00%","100,00%","100,00%",,1.0,1.0,1.0,1.0
