row_label_raw,row_label_full,col_0,Giá trị,Số có khả năngtrà nợ,Tăng,Giảm,Giá trị_1,Số có khả năng trảnợ,numeric__Giá trị,numeric__Số có khả năngtrà nợ,numeric__Tăng,numeric__Giảm,numeric__Giá trị_1,numeric__Số có khả năng trảnợ
Vay ngắn hạn - VND,Vay ngắn hạn - VND,Vay ngắn hạn - VND,716.434.488.995,716.434.488.995,1.537.959.426.329,1.422.228.767.199,600.703.829.865,600.703.829.865,716434488995.0,716434488995.0,1537959426329.0,1422228767199.0,600703829865.0,600703829865.0
Vay ngắn hạn - USD,Vay ngắn hạn - USD,Vay ngắn hạn - USD,,,,,,,,,,,,
Cộng,Vay ngắn hạn - USD > Cộng,Cộng,716.434.488.995,716.434.488.995,1.537.959.426.329,1.422.228.767.199,600.703.829.865,600.703.829.865,716434488995.0,716434488995.0,1537959426329.0,1422228767199.0,600703829865.0,600703829865.0
