row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,67.439.783.130,64.303.112.084,67439783130.0,64303112084.0
Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,5.143.773,5.143.773,5143773.0,5143773.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,63.119.114,332.790.400,63119114.0,332790400.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,798.576.716,313.252.333,798576716.0,313252333.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,92.516.933,38.201.381,92516933.0,38201381.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,59.285.352,22.665.643,59285352.0,22665643.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",,1.064.198.425,,1064198425.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",66.421.141.242,62.526.860.129,66421141242.0,62526860129.0
Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,Cty TNHH MTV Kiểm Định và Đầu Tư Toàn Cầu,24.000.000.000,24.000.000.000,24000000000.0,24000000000.0
Trần Thuy Thanh Thảo,Trần Thuy Thanh Thảo,Trần Thuy Thanh Thảo,20.006.114.149,20.003.418.200,20006114149.0,20003418200.0
Võ Đức Thảo,Võ Đức Thảo,Võ Đức Thảo,3.004.118.969,3.004.118.969,3004118969.0,3004118969.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",20.548.790.849,13.377.322.960,20548790849.0,13377322960.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,2.077.499.019,2.400.499.019,2077499019.0,2400499019.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",,500.000.000,,500000000.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",2.077.499.019,1.900.499.019,2077499019.0,1900499019.0
Cộng,Cộng,Cộng,69.517.282.149,66.703.611.103,69517282149.0,66703611103.0
