row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Lợi nhuận kế toán sau thuế,Lợi nhuận kế toán sau thuế,Lợi nhuận kế toán sau thuế,138.527.989.942,481.178.462.117,138527989942.0,481178462117.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu,-,-,,
Lợi nhuận phân bổ cho cổ đông,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu > Lợi nhuận phân bổ cho cổ đông,Lợi nhuận phân bổ cho cổ đông,138.527.989.942,481.178.462.117,138527989942.0,481178462117.0
Cổ phiếu đang lưu hành bình quân trong kỳ,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu > Cổ phiếu đang lưu hành bình quân trong kỳ,Cổ phiếu đang lưu hành bình quân trong kỳ,262.410.730,140.404.131,262410730.0,140404131.0
Lãi cơ bản trên cổ phiếu,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,528,3.427,528.0,3427.0
