row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Công ty CP Đầu tư DV TC Hoàng Huy,Công ty CP Đầu tư DV TC Hoàng Huy,Công ty CP Đầu tư DV TC Hoàng Huy,Công ty CP Đầu tư DV TC Hoàng Huy,Công ty CP Đầu tư DV TC Hoàng Huy,,
Phải thu do ứng trước tiền mua hàng,Công ty CP Đầu tư DV TC Hoàng Huy > Phải thu do ứng trước tiền mua hàng,Phải thu do ứng trước tiền mua hàng,5.139.000.000,156.651.825.250,5139000000.0,156651825250.0
Phải trả thương mại,Công ty CP Đầu tư DV TC Hoàng Huy > Phải trả thương mại,Phải trả thương mại,1.486.000.000,-,1486000000.0,
Công ty cổ phần đầu tư xây dựng Hoàng Hiệp,Công ty cổ phần đầu tư xây dựng Hoàng Hiệp,Công ty cổ phần đầu tư xây dựng Hoàng Hiệp,Công ty cổ phần đầu tư xây dựng Hoàng Hiệp,Công ty cổ phần đầu tư xây dựng Hoàng Hiệp,,
Phải trả do nhận ứng trước tiền hàng,Công ty cổ phần đầu tư xây dựng Hoàng Hiệp > Phải trả do nhận ứng trước tiền hàng,Phải trả do nhận ứng trước tiền hàng,190.000.000,100.000.000,190000000.0,100000000.0
Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,,
Phải trả khác,Công ty TNHH Prukasa Việt Nam > Phải trả khác,Phải trả khác,47.074.020.000,47.074.020.000,47074020000.0,47074020000.0
