row_label_raw,row_label_full,col_0,Số cuối nămCổ phiếu,Số đầu nămCổ phiếu,numeric__Số cuối nămCổ phiếu,numeric__Số đầu nămCổ phiếu
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,274.744.063,233.090.428,274744063.0,233090428.0
+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,274.744.063,233.090.428,274744063.0,233090428.0
Số lượng cổ phiếu lưu hành,Số lượng cổ phiếu lưu hành,Số lượng cổ phiếu lưu hành,274.744.063,233.090.428,274744063.0,233090428.0
+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,269.744.063,233.090.428,269744063.0,233090428.0
+ Cổ phiếu quỹ,+ Cổ phiếu quỹ,+ Cổ phiếu quỹ,5.000.000,-,5000000.0,
