row_label_raw,row_label_full,Số đầu năm,Năm nayVND > 576.886.985.528,Năm trướcVND > 180.000.000.000,numeric__Năm nayVND > 576.886.985.528,numeric__Năm trướcVND > 180.000.000.000
Tăng do đầu tư công ty liên kết,Tăng do đầu tư công ty liên kết,Tăng do đầu tư công ty liên kết,208.000.000.000,397.220.400.000,208000000000.0,397220400000.0
Ảnh hưởng theo phương pháp vốn chủ,Ảnh hưởng theo phương pháp vốn chủ,Ảnh hưởng theo phương pháp vốn chủ,2.752.215.115,334.830.980,2752215115.0,334830980.0
"Phần lợi nhuận trong kết quả kinh doanh củaCông ty liên doanh, liên kết","Phần lợi nhuận trong kết quả kinh doanh củaCông ty liên doanh, liên kết","Phần lợi nhuận trong kết quả kinh doanh củaCông ty liên doanh, liên kết",442.626.379,(668.245.452),442626379.0,-668245452.0
Số cuối năm,Số cuối năm,Số cuối năm,788.081.827.022,576.886.985.528,788081827022.0,576886985528.0
