row_label_raw,row_label_full,col_0,31/12/2018 > Giá trị theo hợp đồng – gộpTriệu VND,31/12/2018 > Tiền gửi ký quỹTriệu VND,31/12/2018 > Giá trị theo hợp đồng – thuầnTriệu VND,31/12/2017 > Giá trị theo hợp đồng – gộpTriệu VND,31/12/2017 > Tiền gửi ký quỹTriệu VND,31/12/2017 > Giá trị theo hợp đồng – thuầnTriệu VND,numeric__31/12/2018 > Giá trị theo hợp đồng – gộpTriệu VND,numeric__31/12/2018 > Tiền gửi ký quỹTriệu VND,numeric__31/12/2018 > Giá trị theo hợp đồng – thuầnTriệu VND,numeric__31/12/2017 > Giá trị theo hợp đồng – gộpTriệu VND,numeric__31/12/2017 > Tiền gửi ký quỹTriệu VND,numeric__31/12/2017 > Giá trị theo hợp đồng – thuầnTriệu VND
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,51.949,(7.598),44.351,17.958,(6.899),11.059,51949.0,-7598.0,44351.0,17958.0,-6899.0,11059.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,112.633,(1.548),111.085,69.185,(1.987),67.198,112633.0,-1548.0,111085.0,69185.0,-1987.0,67198.0
,,,164.582,(9.146),155.436,87.143,(8.886),78.257,164582.0,-9146.0,155436.0,87143.0,-8886.0,78257.0
