row_label_raw,row_label_full,col_0,2018Cổ phiếu,2017Cổ phiếu(dã điều chỉnh lại),numeric__2018Cổ phiếu,numeric__2017Cổ phiếu(dã điều chỉnh lại)
Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,296.200.000,296.200.000,296200000.0,296200000.0
Ảnh hưởng của số cổ phiếu phát hành trong năm (*),Ảnh hưởng của số cổ phiếu phát hành trong năm (*),Ảnh hưởng của số cổ phiếu phát hành trong năm (*),23.695.796,23.695.796,23695796.0,23695796.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,319.895.796,319.895.796,319895796.0,319895796.0
