row_label_raw,row_label_full,Ban Tổng Giám đốc,Bà Trần Tuấn Anh > Ông Võ Văn Châu > Ông Nguyễn Quang Toan,Tổng Giám đốc(từ ngày 23 tháng 4 năm 2018)Quyền Tổng Giám đốc(từ ngày 24 tháng 2 năm 2018đến ngày 22 tháng 4 năm 2018)Phó Tổng Giám đốc(dến ngày 23 tháng 2 năm 2018) > Tổng Giám đốc(dến ngày 23 tháng 2 năm 2018) > Phó Tổng Giám đốc(dến ngày 31 tháng 8 năm 2018),numeric__Bà Trần Tuấn Anh > Ông Võ Văn Châu > Ông Nguyễn Quang Toan,numeric__Tổng Giám đốc(từ ngày 23 tháng 4 năm 2018)Quyền Tổng Giám đốc(từ ngày 24 tháng 2 năm 2018đến ngày 22 tháng 4 năm 2018)Phó Tổng Giám đốc(dến ngày 23 tháng 2 năm 2018) > Tổng Giám đốc(dến ngày 23 tháng 2 năm 2018) > Phó Tổng Giám đốc(dến ngày 31 tháng 8 năm 2018)
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Vũ Đức Cần,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Lê Trung Việt,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Hoàng An,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Bà Phạm Thị Mỹ Chi,Phó Tổng Giám đốc(từ ngày 1 tháng 7 năm 2018),,
