row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2018Triệu VND > 691,31/12/2017Triệu VND > 562,numeric__31/12/2018Triệu VND > 691,numeric__31/12/2017Triệu VND > 562
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,22.565,19.045,22565.0,19045.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.517,2.087,2517.0,2087.0
,,,25.773,21.694,25773.0,21694.0
